MeshID	DrugBankIDs
MESH:C006235	DB01910
MESH:C578989	DB12371
MESH:C009272	DB02832
MESH:D020123	DB00877
MESH:D012853	DB12604
MESH:C076246	DB13261
MESH:D000068900	DB01261
MESH:C000611865	DB15036
MESH:C069195	DB12863
MESH:D012566	DB13128
MESH:C077943	DB04191
MESH:C405520	DB05796
MESH:C008425	DB02216
MESH:C401205	DB03889
MESH:C532454	DB06134
MESH:C105791	DB12677
MESH:C003316	DB13315
MESH:C059196	DB03032
MESH:D019346	DB09395
MESH:D017693	DB01390
MESH:C009279	DB14015
MESH:C010634	DB14505
MESH:C005686	DB09460
MESH:D012965	DB09153
MESH:D000077559	DB09154
MESH:D012967	DB00815
MESH:D012969	DB09325
MESH:D012972	DB11151
MESH:D012974	DB11119
MESH:C024687	DB14496
MESH:D012978	DB09072
MESH:C018279	DB09449|DB14502
MESH:C012036	DB09472
MESH:C033479	DB11159
MESH:D012981	DB00464
MESH:C000597310	DB14048
MESH:C035032	DB05197
MESH:D000069474	DB08934
MESH:C523977	DB06190
MESH:D000069464	DB01591
MESH:C547755	DB09308
MESH:C000623308	DB14754
MESH:D013004	DB09099
MESH:C447442	DB09098
MESH:C561435	DB09143
MESH:D053260	DB11980
MESH:D000077157	DB00398
MESH:C086151	DB02859
MESH:C026411	DB02712
MESH:D013012	DB01638
MESH:C035752	DB02548
MESH:C000626599	DB15366
MESH:C031368	DB11998
MESH:D013015	DB00489
MESH:C543528	DB12369
MESH:D013024	DB09422
MESH:C487707	DB04978
MESH:C552779	DB11670
MESH:C061363	DB01208
MESH:C013195	DB03459
MESH:C000634424	DB12548
MESH:D013033	DB04222
MESH:D013034	DB06727|DB14755
MESH:C115650	DB12333
MESH:C583568	DB11764
MESH:D000198	DB00919
MESH:D013095	DB03566
MESH:D013096	DB00127
MESH:D013110	DB03203
MESH:C057779	DB03544
MESH:C415329	DB08823
MESH:C051272	DB12704
MESH:C052555	DB01348
MESH:C543642	DB12145
MESH:C515547	DB12168
MESH:C511224	DB12621
MESH:D013148	DB00421
MESH:C079655	DB06461
MESH:C019556	DB11420
MESH:D013185	DB11460
MESH:C020637	DB12223
MESH:C100355	DB04466
MESH:C085215	DB05790
MESH:C091554	DB04872
MESH:C080460	DB04867
MESH:C079087	DB06455
MESH:C073839	DB06660
MESH:C462881	DB03351
MESH:C462880	DB03060
MESH:C483743	DB05440
MESH:C011119	DB04370
MESH:C433984	DB06721
MESH:C533237	DB12047
MESH:C003342	DB04284
MESH:C023599	DB11056
MESH:D013197	DB06718
MESH:D013213	DB11599
MESH:D019311	DB02010
MESH:C049985	DB02152
MESH:D018119	DB00649
MESH:C031183	DB03193|DB14077
MESH:C035227	DB01423
MESH:C040349	DB02180
MESH:C074471	DB12434
MESH:C077725	DB13236
MESH:C021092	DB09118
MESH:D025364	DB01669
MESH:C100307	DB04785
MESH:D013307	DB01082
MESH:D013311	DB00428
MESH:C025700	DB13987
MESH:C081587	DB09267
MESH:C077114	DB01344
MESH:C433985	DB03428
MESH:C062618	DB05875
MESH:D004113	DB00566|DB14089
MESH:D019802	DB00139
MESH:C032620	DB13376
MESH:C471047	DB05399
MESH:D013390	DB00202
MESH:C012046	DB03699
MESH:C009342	DB13580
MESH:D013392	DB00364
MESH:D013395	DB02772
MESH:C053081	DB01901
MESH:D017409	DB00708
MESH:D000077122	DB06206
MESH:D013407	DB09324
MESH:D013408	DB13693
MESH:C031331	DB13416
MESH:C033308	DB06820
MESH:C034094	DB09355
MESH:D013409	DB00634
MESH:D013410	DB11461
MESH:C100141	DB01298
MESH:D013411	DB00359
MESH:D013412	DB06150
MESH:D013413	DB01299
MESH:C009345	DB11462
MESH:D013414	DB13726
MESH:D013415	DB00664
MESH:D013416	DB01581
MESH:D013417	DB06821
MESH:D013418	DB01582
MESH:D013419	DB00576
MESH:D013420	DB01015
MESH:D013421	DB13773
MESH:D013423	DB08798
MESH:D000077145	DB00259
MESH:C009349	DB11463
MESH:C012049	DB13320
MESH:D013426	DB06729
MESH:D013427	DB00891
MESH:D013428	DB11464
MESH:D012460	DB00795
MESH:D000077589	DB06147
MESH:C025270	DB13699
MESH:C009350	DB13547
MESH:D013442	DB01138
MESH:D013443	DB13283
MESH:D013444	DB00263
MESH:D013448	DB13215
MESH:C016766	DB12422
MESH:C009359	DB11497
MESH:C036115	DB01145
MESH:D013459	DB11104
MESH:C033158	DB11309
MESH:C053578	DB14647
MESH:C009354	DB13299
MESH:D013467	DB00605
MESH:C025463	DB06246
MESH:C009361	DB11185
MESH:D013468	DB13340
MESH:C082897	DB15284
MESH:D013469	DB00391
MESH:C016767	DB12708
MESH:C035444	DB12127
MESH:C084593	DB08329
MESH:D018170	DB00669
MESH:D000074242	DB14329
MESH:D000077210	DB01268
MESH:D013496	DB00870
MESH:D013498	DB04786
MESH:C492668	DB13070
MESH:C551624	DB09034
MESH:C003371	DB13232
MESH:D017026	DB02034
MESH:D013578	DB09203
MESH:C508276	DB12068
MESH:D013619	DB00382
MESH:D016559	DB00864
MESH:D000068581	DB00820
MESH:C547076	DB05352|DB11644
MESH:C055852	DB06608
MESH:C485333	DB08819
MESH:C030192	DB04936
MESH:C062221	DB04788
MESH:C000607331	DB12682
MESH:C000626538	DB15266
MESH:C557405	DB13093
MESH:C506967	DB11758
MESH:C558666	DB12241
MESH:C557331	DB12491
MESH:C583854	DB12756
MESH:C514044	DB06182
MESH:D013626	DB13814
MESH:C053434	DB11812
MESH:C009376	DB13349
MESH:C586365	DB11760
MESH:C446080	DB00306
MESH:D013627	DB09511
MESH:C000629782	DB13896
MESH:C011550	DB11770
MESH:C066900	DB15466
MESH:C488233	DB09295
MESH:C001750	DB09191
MESH:C061133	DB04942
MESH:D013629	DB00675
MESH:D000077409	DB00706
MESH:C504446	DB04787
MESH:C021259	DB09192
MESH:C055267	DB12833
MESH:C464670	DB05465
MESH:C112765	DB05134|DB13023
MESH:C582229	DB05445
MESH:D013635	DB12859
MESH:D000077432	DB06204
MESH:C571829	DB06083
MESH:C118031	DB06435
MESH:C505522	DB05289
MESH:C402343	DB06240
MESH:C029768	DB13707
MESH:C000596495	DB14876
MESH:C478745	DB09071
MESH:C086167	DB01349
MESH:C541736	DB14027
MESH:C516109	DB05861
MESH:D013654	DB01956
MESH:D013655	DB08833
MESH:D013656	DB04348
MESH:C012566	DB12473
MESH:C031655	DB08834
MESH:C512998	DB09041
MESH:C003377	DB02224
MESH:C086827	DB00799
MESH:D000078142	DB01606
MESH:C576926	DB05905
MESH:C533727	DB12702
MESH:D020947	DB11218
MESH:C118601	DB04954
MESH:C547288	DB12823
MESH:C106448	DB06457
MESH:C114976	DB00113
MESH:C024226	DB09139
MESH:D017256	DB09161
MESH:C078700	DB09160
MESH:C017951	DB13205
MESH:C505045	DB12020
MESH:C059921	DB06200
MESH:C546016	DB14569
MESH:C515040	DB09042
MESH:C494910	DB08900
MESH:D005641	DB09256
MESH:C105050	DB01079
MESH:C571890	DB11852
MESH:D017334	DB06149
MESH:C486464	DB05521
MESH:C461063	DB05253
MESH:C533371	DB15393
MESH:C487637	DB06402
MESH:D000077712	DB01265
MESH:C525458	DB12228
MESH:C106791	DB00976
MESH:D000077333	DB00966
MESH:C000592493	DB14218
MESH:C000621725	DB12095
MESH:C054745	DB01405
MESH:D013693	DB00231
MESH:D000002	DB12231
MESH:C055603	DB08836
MESH:C031367	DB12343
MESH:C072269	DB11630
MESH:D000077204	DB00853
MESH:C001803	DB12449
MESH:C401859	DB06287
MESH:C000599417	DB11761
MESH:C062866	DB13481
MESH:D013713	DB00444
MESH:C009395	DB13637
MESH:C012058	DB01520
MESH:D000068698	DB00300|DB14126
MESH:C032801	DB00469
MESH:C073135	DB11466
MESH:C107479	DB04972
MESH:C076852	DB12226
MESH:C041226	DB01162
MESH:D000077291	DB00857
MESH:C112331	DB12204
MESH:D013726	DB00871
MESH:C037815	DB00251
MESH:C075352	DB09534
MESH:D016593	DB00342
MESH:C527525	DB08880
MESH:D019379	DB06285
MESH:C100142	DB12954
MESH:D000077585	DB02638
MESH:C010637	DB13725
MESH:C005804	DB13163
MESH:C034019	DB12816
MESH:C005632	DB13775
MESH:C550721	DB11766
MESH:C004551	DB02371
MESH:C501413	DB06536
MESH:C479538	DB08869
MESH:C479543	DB12019
MESH:C043062	DB04905
MESH:C518479	DB06156
MESH:D013738	DB00894
MESH:D013739	DB00624
MESH:C016131	DB13943
MESH:C020510	DB13947
MESH:C029763	DB08619
MESH:C004648	DB13944
MESH:D043343	DB01420
MESH:C010792	DB13946
MESH:C108965	DB05298
MESH:D013747	DB04844
MESH:C021755	DB14553
MESH:D013748	DB09085
MESH:C041955	DB05389
MESH:D013752	DB00759
MESH:D019789	DB08837
MESH:C050992	DB04444
MESH:C441631	DB14000
MESH:C522346	DB03051
MESH:C014215	DB12093
MESH:D013767	DB12484
MESH:C005810	DB06764
MESH:C009424	DB13752
MESH:C034033	DB14178
MESH:C009438	DB14066
MESH:C009442	DB12838
MESH:C020809	DB05088
MESH:C005245	DB13324
MESH:D013779	DB05232
MESH:C000625213	DB11712
MESH:C086432	DB06433
MESH:C082309	DB06354
MESH:C120582	DB06558
MESH:C518275	DB06584
MESH:C509044	DB11955
MESH:C552526	DB06091
MESH:D013792	DB01041
MESH:C027549	DB09316
MESH:C026166	DB12444
MESH:C005795	DB04826
MESH:D013804	DB04795
MESH:D013805	DB01412
MESH:C002747	DB12927
MESH:D013806	DB00277
MESH:D013827	DB00730
MESH:C100144	DB01533
MESH:D013831	DB00152
MESH:D013835	DB01987
MESH:D013839	DB08621
MESH:D013840	DB01154
MESH:C003438	DB12856
MESH:D013847	DB00372
MESH:D013849	DB11590
MESH:D013828	DB12829
MESH:C067797	DB02851
MESH:C100189	DB13608
MESH:C033514	DB03263
MESH:C086715	DB03953
MESH:C004280	DB11582
MESH:D008063	DB00166
MESH:C060197	DB02761
MESH:C031803	DB04396
MESH:C009465	DB03864
MESH:D013866	DB00352
MESH:C044169	DB14200
MESH:C035068	DB04302
MESH:C011136	DB02763
MESH:D013874	DB00599
MESH:C100194	DB13557
MESH:C084825	DB01622
MESH:D013881	DB00679
MESH:D015244	DB08626
MESH:D013883	DB11467
MESH:D013852	DB04572
MESH:D013888	DB01623
MESH:C009474	DB13343
MESH:D013893	DB13245
MESH:C100145	DB11235
MESH:C011369	DB11168|DB14228
MESH:D013912	DB00156
MESH:D013917	DB11300
MESH:D013926	DB06534
MESH:D000077596	DB04900
MESH:C503139	DB05116
MESH:D013936	DB04485
MESH:D013938	DB01643
MESH:D013941	DB03462
MESH:D013943	DB02513
MESH:D016305	DB11996
MESH:C033402	DB12003
MESH:D013972	DB15263
MESH:D057073	DB00024
MESH:D013973	DB09421
MESH:D013974	DB00451
MESH:C018539	DB01583
MESH:C004568	DB13348
MESH:C024158	DB13748
MESH:D000078308	DB00906
MESH:C014224	DB11468
MESH:C050504	DB09289
MESH:D063325	DB13025
MESH:C021270	DB01600
MESH:C033706	DB13243
MESH:C013715	DB13702
MESH:C027385	DB09070
MESH:D000077486	DB08816
MESH:D013982	DB01607
MESH:C000409	DB13613
MESH:D013988	DB00208
MESH:D013989	DB04831
MESH:C003602	DB13666
MESH:D000078304	DB00560
MESH:C037665	DB13222
MESH:D013992	DB11549
MESH:D013993	DB13787
MESH:C052319	DB11471
MESH:C058651	DB01133
MESH:C494139	DB12761
MESH:D013999	DB00373
MESH:D014002	DB11092
MESH:D014011	DB00911
MESH:C055421	DB04912
MESH:C100290	DB13001
MESH:C000609929	DB15147
MESH:D000078222	DB06822
MESH:C028833	DB13451
MESH:C020527	DB01007
MESH:D008625	DB06823
MESH:D000069447	DB01409
MESH:C017761	DB11472
MESH:C028458	DB13474
MESH:C402769	DB04960
MESH:C000613754	DB09343
MESH:C107201	DB00932
MESH:C048166	DB13635
MESH:D000077704	DB04858
MESH:C053355	DB13050
MESH:D000077466	DB00775
MESH:C031173	DB13091
MESH:C000629749	DB15171
MESH:C005832	DB13807
MESH:D010959	DB00009
MESH:D014025	DB14160
MESH:C009495	DB09536
MESH:C553176	DB11800
MESH:C040971	DB09091
MESH:C023754	DB00697
MESH:C505653	DB12349
MESH:C025725	DB13508
MESH:D014031	DB00684
MESH:D016677	DB01056
MESH:D024505	DB11251
MESH:C014225	DB11635
MESH:C002421	DB14094
MESH:D024508	DB12647
MESH:C479163	DB08895
MESH:C517806	DB11681
MESH:C012582	DB06582|DB08811
MESH:D014042	DB00839
MESH:D014043	DB00797
MESH:D014044	DB01124
MESH:D000077867	DB00323
MESH:C013305	DB13360
MESH:C009500	DB09216
MESH:D014046	DB00500
MESH:D014047	DB00525
MESH:C011558	DB13429
MESH:C010798	DB09245
MESH:D014049	DB06264
MESH:C005547	DB13305
MESH:C040550	DB02383
MESH:D000068737	DB01036
MESH:C030213	DB11223
MESH:D014050	DB11558
MESH:D000077602	DB06212
MESH:C000630785	DB15219
MESH:C118706	DB06578
MESH:D000077236	DB00273
MESH:D019772	DB01030
MESH:C521377	DB14826
MESH:C483909	DB06281
MESH:C000633524	DB12522
MESH:D017312	DB00539
MESH:D000077786	DB00214
MESH:C531970	DB11781
MESH:C011748	DB13839
MESH:D014127	DB13916
MESH:C000593256	DB12203
MESH:C000627086	DB15040
MESH:D000077606	DB05109
MESH:C000624504	DB13122
MESH:C114444	DB06244
MESH:D014144	DB10667
MESH:D014147	DB00193
MESH:C005370	DB13064
MESH:C560077	DB08911
MESH:C001355	DB06527
MESH:C052035	DB00519
MESH:C061095	DB14209
MESH:D014148	DB00302
MESH:C012293	DB07615
MESH:C495469	DB04066
MESH:C560613	DB15117
MESH:D014191	DB00752
MESH:D014192	DB09283
MESH:C000614160	DB14962
MESH:D000069557	DB00287
MESH:D014196	DB00656
MESH:C080498	DB09181
MESH:D014199	DB12310
MESH:C082722	DB02430
MESH:C000595449	DB15323
MESH:D014204	DB11551|DB14660
MESH:C018404	DB11678
MESH:C064709	DB05830
MESH:C013042	DB13958
MESH:C100099	DB04253
MESH:D014212	DB00755
MESH:D014213	DB13692
MESH:D014221	DB00620
MESH:D014223	DB00384
MESH:D014228	DB13304
MESH:D014229	DB00897
MESH:C020168	DB13643
MESH:C100302	DB13227
MESH:C005830	DB12709
MESH:C003636	DB11552
MESH:C003637	DB12176|DB14102
MESH:C028021	DB04562
MESH:C469689	DB08230
MESH:D014236	DB11473
MESH:D014237	DB01021
MESH:C021100	DB02650
MESH:D014238	DB11152
MESH:D014241	DB13323
MESH:C023764	DB12405
MESH:C014205	DB14636
MESH:D000077682	DB12245
MESH:C009540	DB11155
MESH:C004345	DB06753
MESH:D014260	DB08604
MESH:C068166	DB03500
MESH:C041191	DB02891
MESH:C005386	DB00505
MESH:D014266	DB06824
MESH:C030774	DB12528
MESH:C009546	DB13747
MESH:C028914	DB02327
MESH:D014265	DB14031
MESH:C009549	DB03347
MESH:C000629420	DB12808
MESH:D014268	DB00831
MESH:D014270	DB03226
MESH:C037646	DB03799
MESH:D014272	DB13552
MESH:D014273	DB00508
MESH:D014271	DB00432
MESH:C000613803	DB08937
MESH:C016167	DB08814
MESH:C053484	DB02078
MESH:C531010	DB11677
MESH:D014282	DB00376
MESH:D014284	DB00279
MESH:C009954	DB01108
MESH:C005185	DB09206
MESH:D014287	DB09089
MESH:C050319	DB13129
MESH:D014291	DB01246
MESH:C069849	DB08632
MESH:D014292	DB09069
MESH:D014293	DB00347
MESH:D014294	DB01116
MESH:C100146	DB00662
MESH:D014295	DB00440
MESH:D016597	DB01157
MESH:D014299	DB00726
MESH:D014303	DB01676
MESH:D014304	DB13038
MESH:D014307	DB04571
MESH:D014309	DB00792
MESH:C541821	DB06588
MESH:C005692	DB03896|DB11493
MESH:D014311	DB00427
MESH:C001899	DB12025
MESH:D017329	DB06825
MESH:C003722	DB13711
MESH:C111212	DB13471
MESH:C000656362	DB06045
MESH:C003726	DB12902
MESH:D000077288	DB00197
MESH:C032758	DB11079
MESH:D014217	DB13179
MESH:C005873	DB13719
MESH:C004279	DB13288
MESH:D014325	DB03754
MESH:C013322	DB13252
MESH:D014331	DB00809
MESH:C005864	DB04026
MESH:D000077526	DB11699
MESH:C080163	DB00685
MESH:C074908	DB04961
MESH:C005865	DB13124
MESH:C028936	DB13419
MESH:C044809	DB03470
MESH:D014364	DB00150
MESH:C094462	DB12088
MESH:C573580	DB12899
MESH:C491311	DB01991
MESH:C065369	DB13238
MESH:D014372	DB03172
MESH:D014403	DB01199
MESH:C059629	DB13027
MESH:C494047	DB15402
MESH:C010809	DB12248
MESH:C555442	DB14786
MESH:D014415	DB13172
MESH:D014425	DB11120
MESH:C108894	DB06657
MESH:D015645	DB11475
MESH:C016811	DB06439
MESH:C545430	DB11554
MESH:D014436	DB14022
MESH:D014439	DB08841
MESH:C027957	DB14630
MESH:D014441	DB09340
MESH:C036387	DB03380
MESH:D014443	DB00135
MESH:D014449	DB13503
MESH:C009616	DB04028
MESH:C108539	DB06477
MESH:C112106	DB12316
MESH:C012211	DB03424
MESH:C003741	DB11340
MESH:C025204	DB08690
MESH:C000615620	DB15328
MESH:C100668	DB05871
MESH:C419664	DB06267
MESH:C557757	DB12691
MESH:C531151	DB11649
MESH:C085516	DB03021
MESH:C056452	DB05034
MESH:C528884	DB12128
MESH:C094854	DB08867
MESH:C000618314	DB13930
MESH:C000593472	DB12353
MESH:C000626319	DB14989
MESH:C518022	DB15527
MESH:C526928	DB08688
MESH:C479548	DB04093
MESH:C538763	DB11117
MESH:C000613732	DB15091
MESH:C580590	DB13052
MESH:C000627758	DB15206
MESH:C000654285	DB14829
MESH:D014498	DB03419
MESH:D014499	DB00791
MESH:C015568	DB12661
MESH:D014508	DB03904
MESH:D014520	DB04827
MESH:D014527	DB08844
MESH:D014529	DB02745
MESH:D014530	DB03435
MESH:D014531	DB03501
MESH:D014532	DB01861
MESH:D014535	DB03041
MESH:D014540	DB01713
MESH:D014542	DB03685
MESH:C000609666	DB09144
MESH:D014544	DB04005
MESH:C009626	DB13545
MESH:D050477	DB00094
MESH:D014580	DB01586
MESH:C005466	DB15588
MESH:C556517	DB12071
MESH:C000626994	DB12107
MESH:C000624313	DB12255
MESH:C000631166	DB11884
MESH:C066668	DB06235
MESH:D000077483	DB00577
MESH:C000603978	DB11915
MESH:C406224	DB00580
MESH:C004904	DB13497
MESH:D000077562	DB01610
MESH:C030791	DB02120
MESH:D014633	DB00161
MESH:D014634	DB14057
MESH:C045179	DB13099
MESH:C513295	DB06575
MESH:C506207	DB13920
MESH:D014635	DB00313
MESH:C016163	DB00385
MESH:D000068756	DB00177
MESH:C070272	DB11869
MESH:D014639	DB13971
MESH:D014640	DB00512
MESH:D014641	DB02130
MESH:C024078	DB12087
MESH:C043425	DB03701
MESH:C051458	DB04894
MESH:D000069058	DB00862
MESH:D000068580	DB01273
MESH:C117948	DB11909
MESH:C545088	DB05737
MESH:C474921	DB08694
MESH:D014667	DB00067
MESH:C404768	DB04879
MESH:C000596433	DB12409
MESH:C552500	DB15259
MESH:C584811	DB15114
MESH:D014673	DB01339
MESH:C000626304	DB12170
MESH:C521013	DB07232
MESH:C000604171	DB11613
MESH:D000077484	DB08881
MESH:C579720	DB11581
MESH:D000069470	DB00285
MESH:C027429	DB13523
MESH:D014700	DB00661|DB14063
MESH:C000593855	DB12207
MESH:C099547	DB04803
MESH:C000603960	DB15456
MESH:C000628929	DB11873
MESH:C524581	DB06217
MESH:D000077362	DB00460
MESH:C000613570	DB12285
MESH:C522974	DB05585
MESH:C582524	DB12687
MESH:C041667	DB12082
MESH:C534550	DB11949
MESH:C486781	DB06652
MESH:D014740	DB00194
MESH:C553728	DB15446
MESH:C573852	DB12272
MESH:D020888	DB01080
MESH:C550468	DB09082
MESH:C586669	DB11971
MESH:D000069503	DB06684
MESH:D000077597	DB04876
MESH:D014745	DB09185
MESH:C000654848	DB15005
MESH:C100253	DB13353
MESH:D014747	DB00570
MESH:D014749	DB13374
MESH:D014750	DB00541
MESH:D014751	DB00309
MESH:C111217	DB11641
MESH:D000077235	DB00361
MESH:C013983	DB12131
MESH:C100195	DB13690
MESH:C006507	DB03214
MESH:C005613	DB03460
MESH:D014756	DB06827
MESH:D014769	DB11476
MESH:C418083	DB04805
MESH:C067604	DB13355
MESH:C585537	DB11925
MESH:D014801	DB00162
MESH:D014805	DB00115|DB14098
MESH:D014807	DB11094
MESH:D010837	DB01022
MESH:D024482	DB15381
MESH:D024483	DB00170
MESH:C062629	DB13075
MESH:C484813	DB06400
MESH:C005891	DB04877
MESH:C484071	DB11693
MESH:C103207	DB12436
MESH:C102817	DB04878
MESH:C000627853	DB13914
MESH:C530299	DB09030
MESH:D065819	DB00582
MESH:D000077337	DB02546
MESH:C060523	DB13767
MESH:D000078784	DB09068
MESH:C000627065	DB15157
MESH:C485113	DB11999
MESH:C000632572	DB11928
MESH:C000628792	DB14975
MESH:C000619503	DB12026
MESH:C423511	DB12195
MESH:C585120	DB12986
MESH:C573973	DB12303
MESH:C465281	DB06103
MESH:C000629057	DB15177
MESH:C517771	DB05470
MESH:C017967	DB04513
MESH:D014859	DB00682
MESH:D014867	DB09145
MESH:C414371	DB02071
MESH:C002872	DB04129
MESH:C070417	DB13950
MESH:C070933	DB08725
MESH:D000077191	DB08059
MESH:C462299	DB06393
MESH:D017307	DB13781
MESH:C075257	DB15357
MESH:C002563	DB11253
MESH:D019820	DB02134
MESH:C104536	DB15359
MESH:C500187	DB05012
MESH:D014978	DB13453
MESH:C000614978	DB09315
MESH:C003773	DB13714
MESH:C426686	DB04898
MESH:D014988	DB13803
MESH:C581157	DB11772
MESH:C571826	DB11973
MESH:C576808	DB05241|DB12400
MESH:C559121	DB12981
MESH:C546777	DB06069
MESH:C434883	DB06364
MESH:C408475	DB03734
MESH:D014991	DB11477
MESH:D014993	DB11195
MESH:C064260	DB02630
MESH:C009695	DB06694
MESH:D014994	DB09419
MESH:C031625	DB01923
MESH:D022341	DB10805
MESH:C104428	DB12355
MESH:C518965	DB06109
MESH:C528967	DB12279
MESH:D015016	DB01392
MESH:C410959	DB12482
MESH:C480202	DB12479
MESH:C062735	DB00549
MESH:D016047	DB00943
MESH:C085665	DB00962
MESH:C000630084	DB12389
MESH:D053243	DB00558
MESH:C000629551	DB15035
MESH:C066436	DB02918
MESH:C511404	DB06629
MESH:D015026	DB11337
MESH:D065146	DB11176
MESH:C005883	DB13774
MESH:D015029	DB11478
MESH:C078452	DB06283
MESH:C000624484	DB13090
MESH:D015215	DB00495
MESH:C063449	DB00744
MESH:C475840	DB11479
MESH:D015031	DB04832
MESH:D015032	DB01593
MESH:D019345	DB14487
MESH:C036650	DB14494
MESH:C016837	DB14533
MESH:C017801	DB14194
MESH:C016838	DB14493
MESH:D015034	DB09321
MESH:D019287	DB09322
MESH:C013738	DB15589
MESH:C013341	DB13564
MESH:C092292	DB00246
MESH:C044958	DB13166
MESH:C065520	DB08766
MESH:D015041	DB11555
MESH:D000077211	DB00399
MESH:C073260	DB13593
MESH:C089750	DB00315
MESH:D000077334	DB00425
MESH:C020549	DB04828
MESH:D000078305	DB00909
MESH:C515050	DB01198
MESH:C002205	DB11618
MESH:C022172	DB09225
MESH:C117479	DB09120
MESH:C000634505	DB15490
MESH:C034730	DB02643
MESH:C005898	DB11768
